,Sarcasmo,corrected,corrections,token_count,unique_token_count,nostop_count,sent_count,ner_count,comma,question,exclamation,quotation,organization,caps,person,location,money,time,date,percent,noun,adj,pron,verb,cconj,adv,det,propn,num,part,intj,exclamation_2,noun_2,sent_count_2,exclamation_x_noun,nostop_count_x_intj,noun_x_cconj,texto
441,0,"Entrenador, victoria de tres a cero sobre los Astillero, se debe sentir un ganador",1,16,15,8,1,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,2,2,1,0,0,0,9,1,0,0,0,"entrenador, victoria de tres a cero sobre el astillero, el deber sentir uno ganador"
442,0,¿La ibas a convertir en un robot?,0,9,9,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,4,1,0,0,0,¿el ibas a convertir en uno robot?
443,0,Vale te llamo cuando resuelven lo del topo para que lo lleves al nuevo piso franco,0,16,15,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,3,0,0,0,2,0,0,0,0,4,1,0,0,0,vale tu llamar cuando resolver el del topo para que el llevser al nuevo piso franco
444,0,"Eh, salgan del campo, m'Kai",1,7,6,6,2,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,1,4,0,0,0,"eh, salgan del campo, m'kai"
445,0,"¿Te puñalada por la espalda, no harás ninguna tontería en plan de venganza cuando abra la puerta?",1,20,19,12,1,0,1,1,0,0,0,0,0,0,0,0,0,0,5,1,1,2,0,1,3,0,0,0,0,0,25,1,0,0,0,"¿tu puñalar por el espalda, no haras ninguno tonteria en plan de venganza cuando abrir el puerta?"
446,0,"No Eric, eres un jugador genial",0,7,7,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,"no eric, ser uno jugador genial"
447,0,"No soy abogada laboralista, pero",0,6,6,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,"no ser abogada laboralista, pero"
448,0,¡Te voy a matar!,0,6,6,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,¡tu ir a matar!
449,0,"Tiene razón, chicos, a partir de ahora eres el capitán Cutters. ¡Llévanos a la victoria!",1,20,18,12,2,2,2,0,1,0,0,0,0,0,0,0,0,0,6,0,0,1,0,1,2,1,0,0,0,1,36,4,6,0,0,"tener razon, chico, a partir de ahora ser el capitan cutters. ¡llevano a el victoria!"
450,0,Uh,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,uh
451,0,"Está claro que él cree tener un plan así que, pues, venga ¡qué hable!",0,18,16,9,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,2,4,0,1,1,0,0,0,0,1,1,1,1,0,0,"estar claro que el creer tener uno plan asi que, pues, venir ¡que hablar!"
452,0,"Espera Vivian, te comunicamos con un representante y saludarás a él. Gracias por comprar con nosotros y felicitaciones por estos aretes fax de catorce quilates. A ese precio fue prácticamente un robo",2,35,30,19,3,3,1,0,0,0,0,0,0,0,0,0,0,0,7,1,3,3,2,1,4,1,1,0,1,0,49,9,0,19,14,"espera vivian, tu comunicar con uno representante y saludaras a el. gracias por comprar con yo y felicitacion por este aret fax de catorce quilate. a ese precio ser practicamente uno robo"
453,0,"Coronel Cristiano, si no te importa",1,7,7,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,4,0,0,0,"coronel cristiano, si no tu importar"
454,0,¿Perdón?,1,3,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3,0,¿perdon?
455,0,"Mi cremosidad no sale todas las noches, pero va seguro de estar abastecido",0,14,14,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,1,1,3,0,0,0,0,0,4,1,0,0,2,"mi cremosidad no salir todo el noche, pero ir seguro de estar abastecido"
456,0,"Entonces, fuimos a la India, que es hermosa, creo, nunca había ido. Y aprendimos que quien lo fundió, lo negó, lo rimó y de hecho lo proveyó",0,34,25,17,2,1,6,0,0,0,0,0,0,0,0,0,0,0,1,1,6,7,2,2,1,2,0,0,0,0,1,4,0,0,2,"entonces, ir a el india, que ser hermoso, creer, nunca haber ir. y aprender que quien el fundir, el negar, el rimar y de hecho el proveer"
457,0,"Lo siento, señor Marso, pero parece que hay un daño permanente",1,13,12,8,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,0,1,1,0,0,0,0,4,1,0,0,2,"el sentir, señor marso, pero parecer que haber uno daño permanente"
458,0,Nosotros ya no pateamos más,0,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,1,0,0,0,yo ya no patear mas
459,0,"Bueno, no vamos a poner un par de novatos sin experiencia en la lineación inicial de la amenaza…",0,20,18,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,1,3,0,0,0,1,0,25,1,0,9,0,"bueno, no ir a poner uno par de novato sin experiencia en el lineacion inicial de el amenaza…"
460,1,"Pero, oiga, ¿son necesarias las armas? Lo pregunto totalmente en serio",0,15,14,12,2,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,1,0,0,0,0,0,4,4,0,0,2,"pero, oir, ¿ser necesario el arma? el preguntar totalmente en serio"
461,0,"Sí, tengo literalmente miles de armas",1,7,7,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,5,0,"si, tener literalmente mil de arma"
462,0,Y hablando de… cago la leche,0,7,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,1,1,0,0,1,y hablar de… cago el leche
463,0,"Papá, no deberías gastar el dinero de tu jubilación en frivolidades. Deberías guardarlo para cuando te mueras y ese dinero es nuestro",0,24,23,12,2,2,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,3,1,1,4,1,0,0,0,0,16,4,0,0,4,"papa, no deberiar gastar el dinero de tu jubilacion en frivolidad. deberias guardar el para cuando tu mueras y ese dinero ser nuestro"
464,1,Amo el sarcasmo bol. Es mucho mejor que el futbol. Me alegra que no haya violencia en los deportes. Y el sarcasmo bol es más divertido para ver,2,31,24,16,4,2,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,3,1,3,4,0,0,0,0,0,49,16,0,0,7,amar el sarcasmo bol. ser mucho mejor que el futbol. yo alegrar que no haber violencia en el deporte. y el sarcasmo bol ser mas divertido para ver
465,0,¿De verdad?,1,4,4,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,¿de verdad?
466,0,"No, no para nada",0,5,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,"no, no para nada"
467,1,"Mali tiene el globo. Está diciendo cosas muy lindas sobre el otro equipo. Balín se encuentra con G Woody. Le entrega el globo a Woody. El árbitro se acerca. El árbitro decide que es una notación. Espera, ahora se acerca otro árbitro y señala que es un punto en contra",4,57,39,33,7,7,1,0,0,0,0,0,0,0,0,0,0,0,8,1,4,9,1,2,9,7,0,0,0,0,64,49,0,0,8,"mali tener el globo. estar decir cosa mucho lindo sobre el otro equipo. balin el encontrar con g woody. el entregar el globo a woody. el arbitro el acercar. el arbitro decidir que ser uno notacion. espera, ahora el acercar otro arbitro y señalar que ser uno punto en contra"
468,0,"¡Qué buen ojo! ¡Es muy listo! ¿Se aprovecha de mí, le gusta joder a mujeres asiáticas?",3,23,21,17,1,0,1,1,2,0,0,0,0,0,0,0,0,0,2,3,3,2,0,1,1,1,0,0,0,4,4,1,4,0,0,"¡que buen ojo! ¡ser mucho listo! ¿el aprovechar de yo, el gustar joder a mujer asiatico?"
469,0,"Lo iba a hacer, pero mujer, no soy un monstruo. Has sido madre",0,16,15,9,2,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,1,1,0,0,0,0,0,16,4,0,0,4,"el ir a hacer, pero mujer, no ser uno monstruo. has ser madre"
470,0,¡Cállate! Cuenta era un traidor. Iba a vender el disco a los rusos,1,16,15,10,2,2,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,3,0,0,0,1,1,9,4,3,10,0,¡callate! cuenta ser uno traidor. ir a vender el disco a el ruso
471,0,Eh 37 15,0,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,eh 37 15
472,0,"¡No me jodas, Civil!",2,7,7,6,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,"¡no yo jodir, civil!"
473,0,"Sí es lo más lógico, claro, aunque seguro que son muy viejos",0,14,13,6,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,0,0,0,0,1,0,0,1,0,6,0,"si ser el mas logico, claro, aunque seguro que ser mucho viejo"
474,0,"Así, básicamente lo más cañero",0,6,6,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,4,0,0,0,"asi, basicamente el mas cañero"
475,0,"Oh, sí Archero, tengo una hermana",1,8,7,5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,2,0,1,1,0,10,0,"oh, si archero, tener uno hermana"
476,0,Ese niño nos quiere provocar. Dice cosas feas para que nos enojemos,0,13,12,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,4,0,0,1,0,0,0,0,0,4,4,0,0,0,ese niño yo querer provocar. decir cosa feo para que yo enojer
477,1,¡Bien hecho!,0,4,4,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,¡bien hecho!
478,0,Una importante misión para ISIS que podemos. Encestar de un chupe para hacer carambola,1,15,14,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,0,0,2,2,0,0,0,0,9,4,0,0,0,uno importante mision para isis que poder. encestar de uno chupe para hacer carambola
479,0,"Pero, ¿qué te pasa?",1,7,7,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,"pero, ¿que tu pasar?"
480,0,¿Qué está haciendo?,1,5,5,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,¿que estar hacer?
481,0,"Ya, hola. ¿Un mexicano negro?",1,9,9,9,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,4,0,0,0,"ya, hola. ¿uno mexicano negro?"
482,0,"Rieger, los conductos de aire siguen con gas nervioso?",1,11,11,8,1,1,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,1,1,0,0,0,0,9,1,0,0,0,"rieger, el conducto de aire seguir con gas nervioso?"
483,0,"¿Entonces, el plan de Cuenta no te parece innecesariamente complicado?",1,13,13,8,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,3,1,0,0,0,0,0,4,1,0,0,0,"¿entonces, el plan de cuenta no tu parecer innecesariamente complicado?"
484,0,"Sí, no me gusta que se aprovechen de mí",0,10,10,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0,1,0,0,1,0,4,0,"si, no yo gustar que el aprovechar de yo"
485,0,Sí,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,si
486,0,Sí lo soy,0,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,si el ser
487,1,¿Practicar un lunes luego de una victoria? ¡Genial!,0,12,12,8,2,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,2,0,0,0,1,1,4,4,2,8,0,¿practicar uno lunes luego de uno victoria? ¡genial!
488,0,"Vamos a ver Barak, no sé lo que se cuenta por allí, pero las barbaridades que hayas oído que he hecho, realmente te falta el contexto, porque prácticamente en toda mi vida, prácticamente hasta ahora mismo he sido más bien un medio cañero. Pero eso era antes, antes de que tuviera una hija, una hija que has amenazado...",1,67,52,27,2,1,7,0,0,0,0,0,0,0,0,0,0,0,6,2,7,8,2,10,7,1,0,0,0,0,36,4,0,0,12,"ir a ver barak, no saber el que el contar por alli, pero el barbaridad que hayas oido que haber hacer, realmente tu faltar el contexto, porque practicamente en todo mi vida, practicamente hasta ahora mismo haber ser mas bien uno medio cañero. pero ese ser antes, antes de que tener uno hija, uno hija que haber amenazar..."
489,0,¿Joder y qué hacemos?,1,6,6,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,¿joder y que hacer?
490,0,"Amaba ese perro, me hizo muy feliz siempre. Cuando murió no quise ponerme demasiado triste, porque pensé que siempre me quedaría el recuerdo de su carita alegre. Yo no recuerdo cómo era su cara, Villi",3,40,32,22,4,1,3,0,0,0,0,0,0,0,0,0,0,0,4,3,4,8,0,6,4,1,0,0,0,0,16,16,0,0,0,"amar ese perro, yo hacer mucho feliz siempre. cuando morir no querer poner yo demasiado triste, porque pensar que siempre yo quedar el recuerdo de su carita alegre. yo no recordar como ser su cara, villi"
491,0,Todo tiene su lógica,0,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,todo tener su logica
492,0,Quiero saber cuánto ofrece por esta corbata de oro y diamantes,0,11,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,1,0,1,0,0,0,0,0,9,1,0,0,3,querer saber cuanto ofrecer por este corbata de oro y diamant
493,0,"¡Sí, Sí, moho!",1,7,5,7,1,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,1,14,0,"¡si, si, moho!"
494,0,Esperad. ¿No os ha parecido Archero un poco asustado?,2,12,12,8,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,1,0,0,1,0,0,4,0,8,0,esperad. ¿no tu haber parecer archero uno poco asustado?
495,0,"Bueno, de allí vamos, Cuenta, procura parecerse presidencia. Y Lana que parezcas eso, una señora, lo has bordado",2,24,20,17,2,1,5,0,0,0,0,0,0,0,0,0,0,0,2,1,2,5,1,1,1,1,0,0,1,0,4,4,0,17,2,"bueno, de alli ir, cuenta, procurar parecer el presidencia. y lan que parezca ese, uno señora, el haber bordar"
496,0,"Tranquilo. No, joder, no tengo testamento",0,9,8,7,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,2,0,0,0,0,1,4,0,0,0,"tranquilo. no, joder, no tener testamento"
497,0,"Me duelen los brazos... Levanta el puto cartel, esto es un negocio",1,14,14,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,3,1,0,0,0,0,9,4,0,0,0,"yo doler el brazo... levantar el puto cartel, este ser uno negocio"
498,0,No podemos,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,no poder
499,0,Y ya que eres la única de aquí que odia a los niños,0,13,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,2,0,0,0,0,0,1,1,0,0,1,y ya que ser el unico de aqui que odiar a el niño
500,0,¿Qué es sarcasmo y qué es esperma?,0,9,8,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,4,1,0,0,2,¿que ser sarcasmo y que ser esperma?
501,0,Marchando una empanada familiar,0,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,marchar uno empanada familiar
502,0,¿La cabeza de quién?,0,6,6,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,¿el cabeza de quien?
503,0,"Lana, vete, AJ está en buenas manos. Sé lo que hago, he leído diez libros del club de las canguros",1,24,22,13,2,3,3,0,0,0,0,0,0,0,0,0,0,0,4,1,2,4,0,0,1,3,1,0,0,0,16,4,0,0,0,"lana, vete, aj estar en buena mano. saber el que hacer, haber leer diez libro del club de el canguro"
504,0,Barak?,1,2,2,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,barak?
505,0,¡Oblígame!,1,3,3,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3,0,¡obligame!
506,0,"Sterling, el señor",0,4,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,"sterling, el señor"
507,0,Hay. ¿Lo ves?,1,6,6,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,haber. ¿el ver?
508,0,Landó,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,lando
509,0,"En fin, hasta que encuentren el topo y lo saquen, necesito que hagas canguro",0,16,14,9,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,4,1,0,1,0,0,0,0,0,4,1,0,0,2,"en fin, hasta que encontrar el topo y el saquir, necesitar que hagar canguro"
510,0,"Seguro que sí, en algún momento, pero",0,9,8,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,4,1,"seguro que si, en alguno momento, pero"
511,0,¿Qué coño pasa aquí?,1,6,6,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,5,0,¿que coño pasar aqui?
512,0,"Vamos, dense palmadas en las espaldas",0,7,7,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,0,0,0,0,4,1,0,0,0,"vamos, dense palmada en el espalda"
513,0,Sí,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,si
514,1,"Bienvenidos a Roma, donde hablamos de sarcasmo bol. No puedo esperar. No puedo esperar para hablar de sarcasmo bol porque es tan interesante. Me acompaña el entrenador de los Broncos de Denver e inventor de sarcasmo bol, Brandy Marso. Gracias por estar aquí Brandy, estoy feliz de que estés en el programa.",7,60,40,36,5,7,3,0,0,0,0,0,0,0,0,0,0,0,10,2,2,7,1,4,3,7,0,0,0,0,100,25,0,0,10,"bienvenido a roma, donde hablar de sarcasmo bol. no poder esperar. no poder esperar para hablar de sarcasmo bol porque ser tanto interesante. yo acompañar el entrenador de el broncos de denver e inventor de sarcasmo bol, brandy marso. gracias por estar aqui brandy, estar feliz de que estes en el programa."
515,0,"Cómo, ¿dónde está?",1,6,6,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"como, ¿donde estar?"
516,0,"Sí, pero dudo que",0,5,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,"si, pero dudo que"
517,0,No hasta que me tome este batido de mate y caña con una nube de tres en uno,0,18,17,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,1,1,2,0,1,0,0,0,16,1,0,0,4,no hasta que yo tomar este batido de mate y cañar con uno nube de tres en uno
518,0,"Un momento, dame eso, a mi señal me pondré a tío. Vosotros idiotas salid corriendo y buscad a Paz y AJ y ponedlas a salvo antes de que lleguen más gilipollas",2,34,28,19,2,3,2,0,0,0,0,0,0,0,0,0,0,0,4,2,3,7,3,2,2,2,0,0,0,0,16,4,0,0,12,"uno momento, dame ese, a mi señal yo poner a tio. vosotros idiota salid correr y buscad a paz y aj y poned el a salvo antes de que llegar mas gilipolla"
519,0,"Oye, no te preocupes por AJ, ¿vale?",0,11,10,8,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,1,0,0,0,0,0,1,0,0,0,"oir, no tu preocupar por aj, ¿valer?"
520,0,"De mi primo, la que me diste no daba pego, y pensé que con una de verdad me metería más en el papel",0,25,22,10,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,1,2,3,0,0,0,0,0,9,1,0,0,3,"de mi primo, el que yo dar no dar pego, y pensar que con uno de verdad yo meter mas en el papel"
521,0,"Para empezar, me ha disparado dos veces",0,8,8,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,1,1,0,0,0,"para empezar, yo haber disparar dos vez"
522,0,Es un archivo informático con la identidad verdadera de todos los agentes de CIA que operan en el centro de Sudamérica. Argentina lo usa para presionar y amenazar a contárselo a los rusos,0,34,30,15,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,5,1,0,6,3,0,0,0,0,25,4,0,0,5,ser uno archivo informatico con el identidad verdadero de todo el agente de cia que operar en el centro de sudamerica. argentina el usar para presionar y amenazar a contarselo a el ruso
523,0,¿Y vosotros estabais conchabados?,2,6,6,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,¿y vosotro estabai conchabado?
524,0,¿No deberías qué?,1,5,5,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,¿no deberiar que?
525,0,"Sí, decidíamos que sin las patadas por la preocupación creciente de las conmociones, m'Kai",1,16,14,9,1,0,2,0,0,1,0,0,0,0,0,0,0,0,3,2,0,1,0,0,3,0,0,0,1,0,9,1,0,9,0,"si, decidiar que sin el patada por el preocupacion creciente de el conmocion, m'kai"
526,1,"Bien. Ciertamente, existen muchas estadísticas interesantes, Dan. Y estamos muy preocupados y esperando a ver si existe una relación directa entre fútbol y los traumas de cráneo",2,31,28,17,3,1,2,0,0,0,0,0,0,0,0,0,0,0,5,3,0,4,3,3,3,1,0,0,0,0,25,9,0,0,15,"bien. ciertamente, existir mucho estadistica interesante, dan. y estar mucho preocupado y esperar a ver si existir uno relacion directo entre futbol y el trauma de craneo"
527,0,"Oh, por favor, sabemos que es Buenos Aires",0,10,9,6,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,1,1,0,6,0,"oh, por favor, saber que ser buenos aires"
528,1,"No, en serio",0,4,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,"no, en serio"
529,0,"Así mejor, que hay un bebé",0,7,7,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,1,0,0,0,"asi mejor, que haber uno bebe"
530,0,"Está aquí, cabeza hueca",0,5,5,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,"estar aqui, cabeza hueco"
531,0,Pero como puede salirse con la suya,0,7,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,pero como poder salir el con el suyo
532,0,Todavía tengo pistola,0,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,todavia tener pistola
533,0,"¿Por transferencia, algún problema?",1,7,7,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,"¿por transferencia, alguno problema?"
534,0,"Vamos, básicamente si no os matáis unos a otros, es por falta de armas de fuego",0,18,16,8,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,0,2,0,0,0,0,0,0,9,1,0,0,0,"vamos, basicamente si no tu matais uno a otro, ser por falta de arma de fuego"
535,0,"Eh, ¡qué va! ¡Solo esa frase!",2,11,9,8,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,4,1,1,2,0,0,"eh, ¡que ir! ¡solo ese frase!"
536,0,¿Lo dices en serio?,0,6,6,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,¿el decir en serio?
537,0,... Hay que fastidiarse,1,4,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,... haber que fastidiar el
538,0,Yo he bordado,0,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,yo haber bordar
539,0,"Ya os tendríais que haber ido, pero supongo que ya es tarde, así que...",0,17,14,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,4,0,0,0,0,0,0,0,1,0,0,0,"ya tu tendriais que haber ir, pero suponer que ya ser tarde, asi que..."
540,0,"""Nosotros no somos los que negamos el verdadero valor de sus joyas, el refrán hindú en realidad dice""""más hay bachata hay""""""",6,26,21,14,1,0,1,0,0,6,0,0,0,0,0,0,0,0,5,2,2,1,0,2,4,0,0,0,0,0,25,1,0,0,0,"""yo no ser el que negar el verdadero valor de su joya, el refran hindu en realidad dice""""mas haber bachato haber"""""""
541,0,"Bien, ocho dólares",0,4,4,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,"bien, ocho dolares"
542,0,"No, no, me refiero a armas de fuego, por ejemplo. ¿Están bien guardadas?",1,19,17,13,2,0,3,1,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,3,0,0,0,0,0,0,9,4,0,0,0,"no, no, yo referir a arma de fuego, por ejemplo. ¿estar bien guardado?"
543,0,Se me ocurren unas cuántas más,0,6,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,0,0,0,el yo ocurrir uno cuanta mas
544,0,Me duelen los brazos,0,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,yo doler el brazo
545,0,"Cielos, no sé, compañeros.",0,7,6,5,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,"cielos, no saber, compañero."
546,0,Me encantan las noches de póquer,1,6,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,4,1,0,0,0,yo encantar el noche de poquer
547,0,"Espera, ¿qué hago? La azotea es el primer sitio donde buscarán",1,14,14,8,2,1,1,1,0,0,0,0,0,0,0,0,0,0,2,1,2,3,0,0,2,0,0,0,0,0,4,4,0,0,0,"espera, ¿que hacer? el azotea ser el primero sitio donde buscar"
